media,mediana,moda,variancia,desvio_padrao,amplitude,grupo,vezes_iqr,zscore_media,zscore_mediana,zscore_desvio_padrao,zscore_amplitude,zscore_maximo,vezes_zscore,total_sinalizacoes,faixa_amplitude,mediana_2000_2500,media_faixa_400_1000,media_faixa_1000_2000,media_faixa_2500_3000,media_faixa_3000_4000,faixa_qualidade,razao_amp_desvio,amplitude_media_do_grupo,desvio_do_proprio_grupo,media_faixa_400_900,media_faixa_900_1800,media_faixa_1800_2700,media_faixa_2700_4000
0.008132583974026834,0.01671128999441855,-0.0993624478578567,0.0018613672871112814,0.043143565999014054,0.2030977085232734,M1,1,1.2342515550035964,1.3932782764810088,0.8884022038478263,0.9719482446979557,1.3932782764810088,0,1,Baixa,0.018252576701342997,-0.028400164664511625,0.037469415688346545,0.04586488520995726,-0.023358250969543973,Atencao,4.707485434280391,0.2588695747156937,-0.055771866192420305,-0.03911870263873213,0.04105364374161592,0.020345042756812426,-0.004849436400330387
0.030800356206239072,0.049690166488289805,-0.1367563307285308,0.0036254929583824282,0.06021206655133528,0.28532390296459187,M1,0,0.062265696751933025,0.06884531989796158,0.3303043159712315,0.5667134185469084,0.5667134185469084,0,0,Alta,0.056129697710275595,-0.03161793064981373,0.06556969818191216,0.09062135436344235,-0.008767287387013522,Boa,4.73864989704899,0.2588695747156937,0.02645432824889815,-0.04732302846610213,0.06728238430341336,0.057594963602673785,0.017188492220686007
0.036990981928107104,0.05713129788637155,0.0573328100144863,0.0022678253737102483,0.04762169016015967,0.2256884649395942,M1,0,0.416347825570823,0.3987490327462041,0.5686600510431254,0.549217616366345,0.5686600510431254,0,0,Baixa,0.06191961653530595,-0.02841548021788593,0.06084572009045336,0.07986843664924069,0.017905839197031766,Boa,4.739194769874112,0.2588695747156937,-0.033181109776099504,-0.04310300983425753,0.06012146174508399,0.06261082845530618,0.03418789670220881
0.0088981108604504,0.0233934493735432,-0.1088060289621353,0.0022399982879622894,0.04732862017809403,0.2164007127285003,M1,0,1.1904660958608393,1.0970237056256655,0.589585515281288,0.7230151314042885,1.1904660958608393,0,0,Baixa,0.024340656585991348,-0.02917377418276171,0.043139206559874126,0.048146644406207216,-0.029852080030977647,Boa,4.572301324530501,0.2588695747156937,-0.04246886198719341,-0.041043985303011774,0.046478794943561205,0.025471631066606392,-0.009284861969331948
0.03091294754440376,0.057034578174352604,-0.1149677708745002,0.0038670598682507703,0.06218568861282128,0.2704451754689216,M1,0,0.06870552731107898,0.3944609493360806,0.4712227327131533,0.28829450653228084,0.4712227327131533,0,0,Media,0.06284124776720995,-0.026069565385488127,0.06855537588982018,0.09051104873303958,-0.01892878638872097,Boa,4.348993819989024,0.2588695747156937,0.011575600753227888,-0.04081785292438678,0.06909606262386672,0.06377323546967359,0.00943730440522227
0.03273711839559781,0.0542785301804542,-0.1166861206293106,0.003830875610302749,0.06189406765032291,0.2760997116565704,M1,0,0.1730417167916556,0.2722711347321582,0.4504007297947808,0.3941052899995259,0.4504007297947808,0,0,Alta,0.0602365992963314,-0.027541866880041965,0.06933182819585672,0.09249272722901633,-0.011433755909346728,Boa,4.460842890734294,0.2588695747156937,0.01723013694087666,-0.04232595245608353,0.07076903306434901,0.06067088594145637,0.01606490134671397
0.06330447305165662,0.08931667357683176,-0.1484357714653015,0.008355145501808684,0.09140648500959155,0.3939466327428817,M1,4,1.9213874406732392,1.8256926481264717,2.557614268623797,2.599321533302085,2.599321533302085,0,4,Alta,0.10778509452939025,-0.034108114113849834,0.10649347601309345,0.1657293595962212,0.005300338021839897,Revisar,4.309832422738318,0.2588695747156937,0.135077058027188,-0.05421690606281486,0.10595740958856613,0.11020328776962748,0.04666523262869185
0.026007091978118128,0.049264693632721845,-0.1220595464110374,0.0036496305201887433,0.06041217195390961,0.2641636654734611,M1,0,0.21189224432487974,0.04998191495873435,0.3445920243742519,0.17075144518822075,0.3445920243742519,0,0,Media,0.05240726284682749,-0.02857499129256984,0.06502732181905432,0.08150144465454277,-0.021430202760326814,Boa,4.372689425485316,0.2588695747156937,0.005294090757767378,-0.04335279058241545,0.06716848055793154,0.05316330713860096,0.005522136708030634
0.02362437352773808,0.04300260357558725,-0.1186739280819892,0.001893871943324724,0.04351863903346156,0.2021387219429015,M1,0,0.3481754019879847,0.22764881745533538,0.8616216468159829,0.9898933277315333,0.9898933277315333,0,0,Baixa,0.04794684238731855,-0.030194492844856622,0.04605258155251304,0.06228023150178506,0.0021368537199436223,Boa,4.644876917852985,0.2588695747156937,-0.05673085277279222,-0.04366019382365942,0.0453722317047249,0.048052587648115735,0.017654570620780425
0.03967257421688633,0.06280486285686485,-0.1193555071949958,0.0038198386921357995,0.06180484359769709,0.2798706516623496,M1,0,0.5697255209597074,0.650287414306565,0.44403005099224374,0.4646691882890136,0.650287414306565,0,0,Alta,0.07344083115458486,-0.027426199782502422,0.07200914004183548,0.1025517172321878,-0.0008186485856614327,Boa,4.5282964145026625,0.2588695747156937,0.021001076946655872,-0.042812646090037126,0.07163059303790552,0.07331875538975954,0.026109748595312864
0.027259167745261135,0.050086747854948,0.0627846121788024,0.0027139982418562746,0.05209604823646679,0.2441415339708327,M1,0,0.1402778917552395,0.0864278162023135,0.24918680013363223,0.20391366449927067,0.24918680013363223,0,0,Media,0.05482078343629835,-0.030720787530591244,0.056293143604306345,0.07655563621076543,-0.005451176976528558,Boa,4.686373385993906,0.2588695747156937,-0.014728040744861004,-0.0452192076935119,0.05611610023698107,0.05578629004846799,0.015547003356601426
0.036492981927287414,0.06086320616304865,-0.1170305535197258,0.0030516352744147787,0.05524160818092445,0.2451180145144462,M1,0,0.3878639681443986,0.5642037641063095,0.02459094878505652,0.18564122482756926,0.5642037641063095,0,0,Media,0.068933829665184,-0.025805601290405468,0.06549798128560629,0.0897774623854082,0.0015949608356110934,Boa,4.437199107449016,0.2588695747156937,-0.013751560201247515,-0.04082896894120803,0.06445611029511987,0.06927247086990566,0.02431121172471903
-0.0003382553348744357,-0.00052507143118415,-0.0136668942868709,0.0006095487090005325,0.024689040260822866,0.16035643219947798,M2,3,1.7187539219910533,2.157455029463283,2.206072187122579,1.771746456987992,2.206072187122579,0,3,Baixa,-0.0052850516512989495,0.0003521260778683336,0.01303421050588991,0.020033360613507023,-0.022183262747779552,Revisar,6.4950451903120445,0.24125914817506608,-0.0809027159755881,-0.00018926268685547437,0.016266140485337588,-0.004474544782775324,-0.009029912244483799
0.03611216645003098,0.052716046571731554,-0.1250283867120742,0.004428971115419397,0.06655051551580496,0.30058635771274556,M2,0,0.36608265540926976,0.2029981819772849,0.7828753578656549,0.8523128454394303,0.8523128454394303,0,0,Alta,0.06191485375165935,-0.028627667263430315,0.07455228677193704,0.10322534472381904,-0.00939196631927397,Boa,4.516664602565848,0.24125914817506608,0.059327209537679476,-0.044469941513062626,0.0771502118042619,0.06300524226140539,0.02021264920516333
-0.012695083570991951,-0.010167529806494699,-0.0121137434616684,0.0008829409574719608,0.02971432242996567,0.179322637617588,M2,2,2.4255212576156655,2.5849549147387445,1.8472624530928423,1.4168404155208858,2.5849549147387445,0,2,Baixa,-0.02005026955157515,-0.0020929686365326926,0.009151076846001626,-0.002634453805053602,-0.04234728487086116,Revisar,6.034889001431462,0.24125914817506608,-0.06193651055747809,-0.002474823549525251,0.014512159119718286,-0.01754759879218414,-0.032109540322595304
0.027981110450328313,0.04800147935748095,-0.1331315636634826,0.002179995988950138,0.04669042716607054,0.2206882312893866,M2,0,0.09898529527465007,0.0060228855521537545,0.635153078891919,0.6427847317742219,0.6427847317742219,0,0,Baixa,0.05572908185422415,-0.029612900384681787,0.05028331247782519,0.07094193984232194,0.005027970404250715,Boa,4.726626948698351,0.24125914817506608,-0.02057091688567947,-0.043792330565296425,0.049352124129748376,0.05597602115740608,0.021550594319873155
0.02875369976905923,0.05296750925481315,0.1065316423773765,0.003065154101229603,0.05536383387401565,0.2535682916641235,M2,0,0.054795889717043224,0.2141468189725658,0.015863922728898437,0.027515002614019072,0.2141468189725658,0,0,Media,0.058787602931261,-0.02945413947449514,0.06000879733834911,0.08257907745293794,-0.009475965689748558,Boa,4.580034905840087,0.24125914817506608,0.0123091434890574,-0.0442436349447599,0.059975275600135346,0.05942401403613081,0.014119848574995804
0.028860080301039547,0.04735231585800645,0.0522131733596324,0.0035607277238960053,0.059671833589190176,0.2767671644687652,M2,0,0.04871129553855516,0.03480364982912967,0.29173118934132025,0.4065950332148959,0.4065950332148959,0,0,Alta,0.05554600991308685,-0.029848964146770424,0.06490896621372336,0.08735478383727613,-0.013825644537208857,Boa,4.638154181320529,0.24125914817506608,0.035508016293699124,-0.045107446733399184,0.0670856846953639,0.05576791397716678,0.012360884943182096
0.03212688608179944,0.05003650858998295,-0.1012649238109588,0.003774592239987722,0.0614377102436909,0.2953095287084579,M2,0,0.13813856379041073,0.08420045061016586,0.41781639439136936,0.7535699260137918,0.7535699260137918,0,0,Alta,0.057062432169914204,-0.030368257903914935,0.06737372002554488,0.09308519709661514,-0.008326433867160211,Boa,4.806649328842517,0.24125914817506608,0.05405038053339181,-0.04584492298464092,0.06925312180914549,0.05856391968209555,0.01825756307523188
0.01992904979081974,0.0409583672881126,-0.1260559856891632,0.0021989214687696042,0.04689265900724338,0.2109519094228744,M2,0,0.5595349889229536,0.318280349825648,0.62071354083192,0.8249761283091338,0.8249761283091338,0,0,Baixa,0.04784802533686155,-0.03068022108628387,0.04860928528578436,0.0551326884950918,-0.009417374619740694,Boa,4.498612658972681,0.24125914817506608,-0.030307238752191684,-0.04480115706584441,0.04938861917372936,0.047848223610850886,0.005228198787996913
0.042790294061140814,0.06658594682812685,0.0727615058422088,0.004282358961938969,0.06543973534435304,0.299586147069931,M2,0,0.7480481864077186,0.8179223577013127,0.7035646396871866,0.8335963551321158,0.8335963551321158,0,0,Alta,0.0768518112599849,-0.029057653596098083,0.07670248030409171,0.11048988539991117,0.0016947709520331261,Boa,4.5780464345319665,0.24125914817506608,0.058326998894864895,-0.04598009320297127,0.07670254079028083,0.0774817953376813,0.029594038024549057
0.05282652138189899,0.06239281781017775,-0.0985738635063171,0.001970641704694845,0.044391910351941885,0.23846402764320368,M2,0,1.3220852700083794,0.6320193333534664,0.7992692775413294,0.31015427782824206,1.3220852700083794,0,0,Media,0.0723861865699291,-0.011195472023088444,0.07025024997162034,0.10035282149480254,0.0407227304893866,Boa,5.37179016970988,0.24125914817506608,-0.0027951205318623995,-0.024037516582633867,0.07034838142119033,0.07254417422097931,0.056737499453717366
0.03202464250248153,0.0496934615075588,-0.1228627562522888,0.002149327737797744,0.04636084272096166,0.21824990212917322,M2,0,0.13229058882803066,0.06899140508751067,0.6586857091223182,0.6884120847933364,0.6884120847933364,0,0,Baixa,0.0592883434146642,-0.02812442612863658,0.05223188656692101,0.0765378121178963,0.012327541654069074,Boa,4.7076344889324755,0.24125914817506608,-0.023009246045892856,-0.0421029001923471,0.051051626351261654,0.05907876803130864,0.028763412804925854
0.04489409074637342,0.07009677588939661,0.0744990408420562,0.005044119809923367,0.07102196709415592,0.3004178106784819,PC,0,0.8683779951179931,0.9735755078105806,1.1021410821679838,0.8491589008620706,1.1021410821679838,0,0,Alta,0.08662377670407295,-0.03907389340317829,0.07529310597216379,0.1198806425481173,0.006874644123009909,Boa,4.22992804860233,0.26383906789124006,0.036578742787241825,-0.05722916018637144,0.0733172367831007,0.08708066199716712,0.03543110934256879
0.06975829771280387,0.09750925749540326,0.1128044053912162,0.00788156921190887,0.08877820234668457,0.3789115399122237,PC,3,2.2905236278232044,2.188912124838614,2.3699524873564015,2.3179766273503577,2.3699524873564015,0,3,Alta,0.12022684514522544,-0.03683645086648671,0.10394504919949928,0.17057572925366418,0.025287300012198564,Revisar,4.2680695249105165,0.26383906789124006,0.11507247202098364,-0.05763792770297665,0.10114942882349762,0.12052423431193035,0.06204054745186471
0.03593483386461076,0.05075637623667715,-0.1096400618553161,0.0036348831423388237,0.0602899920578766,0.2742623835802077,PC,0,0.35593985205213147,0.11611589420318781,0.33586826826985317,0.3597241989967044,0.3597241989967044,0,0,Media,0.058495108038187,-0.024379508358541867,0.07155185063857233,0.0975564239198532,-0.0053263899675358856,Boa,4.5490532378396065,0.26383906789124006,0.01042331568896765,-0.03914191421806167,0.07408831530077917,0.06000010076934185,0.021865434024911905
0.03206670425827564,0.051368933171033845,-0.1262892186641693,0.0038308045372968296,0.06189349349727182,0.2735678106546402,PC,0,0.13469637407536506,0.14327370074686838,0.4503597347428375,0.34672696934063335,0.4503597347428375,0,0,Media,0.058597072958946145,-0.0306522053799599,0.06823743453021217,0.09279281548394858,-0.010172853251593493,Boa,4.419976886046975,0.26383906789124006,0.009728742763400133,-0.046413484816537016,0.07004326846678152,0.0604958297481373,0.016417334458780082
0.026751159383759892,0.04981908760964865,-0.1172566562891006,0.0023840885774984778,0.048827129523436846,0.21422594785690302,PC,0,0.16933419239101405,0.07456105777779604,0.48259058016200346,0.763710524852011,0.763710524852011,0,0,Baixa,0.05549050681293005,-0.029175440863437947,0.05449548186581639,0.06924199714165656,-0.0043761274883327905,Boa,4.387436860364182,0.26383906789124006,-0.049613120034337044,-0.043224965396722256,0.05328686453505851,0.05712227258089391,0.01439585023903692
0.03919962202970373,0.0607797317206859,0.0648911520838737,0.005030278209454957,0.07092445424150233,0.3099512755870819,PC,0,0.5426743108250665,0.5605029117775219,1.0951785754773227,1.0275543267043985,1.0951785754773227,0,0,Alta,0.0697136670351028,-0.02699276728109519,0.08201297286362631,0.11041633144509123,-0.014462864404068423,Boa,4.3701608831796985,0.26383906789124006,0.046112207695841845,-0.04370493591505798,0.08449152393500135,0.07058276986300431,0.018147478121592453
-0.0010826350607996281,0.0061747867148368996,-0.0852961391210556,0.0009369840999445582,0.030610196012841182,0.1490821242332458,PC,2,1.7613298375522481,1.8604157810368025,1.7832962615086865,1.9827174932267875,1.9827174932267875,0,2,Baixa,0.008616130799055051,-0.02607721263915514,0.021813087786723816,0.01869459320774911,-0.02473904692135449,Revisar,4.870342031482087,0.26383906789124006,-0.11475694365799427,-0.03396234077294407,0.023340733288757312,0.009888575277961451,-0.012862940842492308
0.004920487819829382,0.0136609300971031,-0.1155792251229286,0.0023674126841244703,0.048656065234711186,0.23006216436624521,PC,1,1.4179722151351875,1.5285164548993033,0.4948047265270642,0.4673745530935261,1.5285164548993033,0,1,Media,0.0122122759930789,-0.030734338047866544,0.04149127300760099,0.04545521230826253,-0.03409489074585475,Atencao,4.728334756549922,0.26383906789124006,-0.03377690352499485,-0.04271756410715954,0.04726159680806423,0.015017207172023306,-0.012948774729292003
0.022975160295656723,0.0442253816872835,-0.1126519069075584,0.0027198202425584004,0.05215189586734504,0.23388858884572972,PC,0,0.3853081271115113,0.17343676051703855,0.24519922831037003,0.3957723988908746,0.3957723988908746,0,0,Media,0.04820985533297055,-0.02969766542573166,0.05440280215029772,0.07077403450546234,-0.013974178410809905,Boa,4.484757168572644,0.26383906789124006,-0.029950479045510348,-0.04344174855671103,0.05516261139052086,0.04923688857247789,0.008178137012791725
0.029289379344654653,0.0446331296116113,0.0665336847305297,0.0032605154495015365,0.05710092336820427,0.2626581490039825,PC,0,0.024156892463241847,0.15535919314918087,0.10816585279751458,0.14257939501966202,0.15535919314918087,0,0,Media,0.0505027417093515,-0.028486479309286248,0.06314607902197386,0.0868586893184451,-0.009202437239823325,Boa,4.599893198053596,0.26383906789124006,-0.001180918887257576,-0.043130460081387406,0.06553947586977465,0.05245944489854557,0.016138398061032937
0.018585581559132782,0.03790464811027045,-0.0985624641180038,0.002347611468726412,0.048452156492011914,0.2020089104771613,PC,0,0.6363766706605349,0.45366746246630285,0.5093639968867512,0.9923224310986679,0.9923224310986679,0,0,Baixa,0.04418809153139586,-0.02590221469858148,0.05025451829910216,0.058197509231824596,-0.020021034555151977,Boa,4.169244985214757,0.26383906789124006,-0.06183015741407877,-0.03854645320055857,0.051304955141257456,0.04415657889393076,0.00029919209340414053
0.06341394149831199,0.08428750187158579,-0.0639311969280242,0.005290484597355599,0.07273571748017338,0.3370321094989775,PC,2,1.9276486527657921,1.6027235417699188,1.2245044240666878,1.5343057485845895,1.9276486527657921,0,2,Alta,0.10058648511767385,-0.02719514636170282,0.09195080580568817,0.14907110502552204,0.029207406901658326,Revisar,4.633653467305759,0.26383906789124006,0.07319304160773743,-0.04559906642151766,0.09081083449903406,0.10095239938007429,0.060550602962841885
