wavenumber,M1_1,M1_2,M1_3,M1_4,M1_5,M1_6,M1_7,M1_8,M1_9,M1_10,M1_11,M1_12,M2_1,M2_2,M2_3,M2_4,M2_5,M2_6,M2_7,M2_8,M2_9,M2_10,M2_11,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12
1283.3947504655948,0.03929024562239647,0.0676044449210167,0.060793548822402954,0.045134514570236206,0.06863798946142197,0.0697190910577774,0.10534385591745377,0.06695762276649475,0.04748571291565895,0.07130439579486847,0.05711750313639641,0.06563438475131989,0.01325914729386568,0.07654202729463577,0.012405209243297577,0.051876842975616455,0.0612027533352375,0.06762188673019409,0.0691990852355957,0.05270221456885338,0.07781225442886353,0.0705610141158104,0.05303175747394562,0.07353989779949188,0.10106678307056427,0.0735139548778534,0.06999115645885468,0.05445413291454315,0.08417115360498428,0.02171233668923378,0.04627183452248573,0.05545489862561226,0.06563493609428406,0.05205129459500313,0.09169140458106995
1284.3589839370188,0.0392969474196434,0.06764712929725647,0.0608200840651989,0.045135218650102615,0.0686814934015274,0.06971393525600433,0.10542113333940506,0.06695788353681564,0.0475015863776207,0.07134664058685303,0.057154398411512375,0.06563525646924973,0.013163196854293346,0.07660087943077087,0.01244127843528986,0.05190720036625862,0.06120990216732025,0.06766315549612045,0.0692187175154686,0.052844081073999405,0.07785888761281967,0.07060983031988144,0.053068503737449646,0.07358481734991074,0.10114793479442596,0.07354384660720825,0.07004276663064957,0.054466668516397476,0.08421067148447037,0.021721120923757553,0.046295151114463806,0.0554669126868248,0.06568294763565063,0.05206131935119629,0.09171844273805618
1285.323217408443,0.03930109739303589,0.06770512461662292,0.06084625795483589,0.045141033828258514,0.06872691214084625,0.0697033554315567,0.10549274832010269,0.06695115566253662,0.0475056916475296,0.07139017432928085,0.05720195919275284,0.0656336322426796,0.013078947551548481,0.07663542777299881,0.012456091120839119,0.05191541090607643,0.06120710074901581,0.06771209836006165,0.06923564523458481,0.052969593554735184,0.07789316028356552,0.07065887004137039,0.05309877172112465,0.07363169640302658,0.10123908519744873,0.07358040660619736,0.0701012834906578,0.05447085574269295,0.08424241095781326,0.02171744406223297,0.04632512480020523,0.055474650114774704,0.06572674214839935,0.05206413194537163,0.09175503253936768
1286.2874508798673,0.039312321692705154,0.06777289509773254,0.06087515130639076,0.045158516615629196,0.06877104192972183,0.0697091668844223,0.10556285083293915,0.06695576757192612,0.04750032350420952,0.0714297816157341,0.05725400149822235,0.0656408742070198,0.013014161959290504,0.0766521617770195,0.012464025057852268,0.05191074684262276,0.061203423887491226,0.06777013838291168,0.0692572295665741,0.05306531488895416,0.07791665941476822,0.07070615142583847,0.05312400311231613,0.07368152588605881,0.10133855044841766,0.07363522797822952,0.07016917318105698,0.05447058752179146,0.0842737928032875,0.021701669320464134,0.04636396840214729,0.05548635497689247,0.06576834619045258,0.05206723511219025,0.0918000265955925
1287.2516843512915,0.03933693841099739,0.06784361600875854,0.06090991199016571,0.04518973082304001,0.06881732493638992,0.06974665075540543,0.10563904047012329,0.06698884814977646,0.0474938228726387,0.07146449387073517,0.05730229988694191,0.06566344946622849,0.012971953488886356,0.07666687667369843,0.012483317404985428,0.05190398544073105,0.06120888143777847,0.06783705949783325,0.06929107010364532,0.05312775447964668,0.07793591916561127,0.07075106352567673,0.05314955860376358,0.07373613864183426,0.10144373029470444,0.07371345907449722,0.07024474442005157,0.05447208881378174,0.08431702852249146,0.02168196067214012,0.046411771327257156,0.05550716072320938,0.06581650674343109,0.05207722261548042,0.09185494482517242
1288.2159178227157,0.039376214146614075,0.06791374832391739,0.06095019727945328,0.045234765857458115,0.06887481361627579,0.06981883198022842,0.10573042184114456,0.06705896556377411,0.04749778285622597,0.07149875164031982,0.057341303676366806,0.06570041924715042,0.012951288372278214,0.07669895887374878,0.01252818200737238,0.051904406398534775,0.06123151257634163,0.0679105594754219,0.06934365630149841,0.05316784605383873,0.07796012610197067,0.07079464942216873,0.053181398659944534,0.07379843294620514,0.10155244171619415,0.073811836540699,0.07032518088817596,0.054482441395521164,0.08438438922166824,0.021672509610652924,0.0464680939912796,0.05553906038403511,0.06588032841682434,0.05209895223379135,0.09192333370447159
1289.1801512941397,0.03942730277776718,0.06798476725816727,0.06099123880267143,0.045294396579265594,0.06895182281732559,0.06991732865571976,0.10584339499473572,0.06716213375329971,0.047521334141492844,0.0715397298336029,0.05737078934907913,0.06574539095163345,0.012947401031851768,0.07676281034946442,0.012602999806404114,0.051918067038059235,0.061274148523807526,0.06798691302537918,0.06941783428192139,0.05320698767900467,0.07799819111824036,0.07083948701620102,0.05322295427322388,0.07387196272611618,0.10166341066360474,0.07392072677612305,0.07040956616401672,0.0545068122446537,0.08448097854852676,0.021687382832169533,0.04653250798583031,0.05558202415704727,0.06596239656209946,0.052134234458208084,0.09200698882341385
1290.1443847655642,0.03948601707816124,0.06806130707263947,0.061026569455862045,0.045370057225227356,0.06904885917901993,0.07002828270196915,0.10597749054431915,0.06728418171405792,0.04756595194339752,0.07159246504306793,0.05739501491189003,0.06579138338565826,0.012952467426657677,0.07686153799295425,0.01270111370831728,0.05194719508290291,0.06133280321955681,0.06806207448244095,0.06951076537370682,0.05326622352004051,0.07805687189102173,0.07088907808065414,0.05327366292476654,0.07395931333303452,0.1017763614654541,0.07402864843606949,0.07049937546253204,0.05454612150788307,0.08459986746311188,0.021733367815613747,0.046603843569755554,0.055634450167417526,0.0660557746887207,0.052180804312229156,0.09210221469402313
1291.1086182369881,0.03954942151904106,0.06814660876989365,0.061052557080984116,0.04546097666025162,0.06915662437677383,0.07013831287622452,0.10612386465072632,0.06740772724151611,0.04762423038482666,0.0716562420129776,0.057419680058956146,0.06583485007286072,0.012957478873431683,0.07698643207550049,0.012808122672140598,0.05199049413204193,0.061398353427648544,0.06813240051269531,0.06961426138877869,0.05335543304681778,0.0781402736902237,0.07094631344079971,0.05332927033305168,0.07405989617109299,0.10189103335142136,0.07412639260292053,0.07059565931558609,0.05459650978446007,0.08472400158643723,0.02180611900985241,0.04667957127094269,0.05569254606962204,0.06614679843187332,0.05223260074853897,0.09219931066036224
1292.0728517084124,0.039616476744413376,0.06823854893445969,0.06107085570693016,0.04556091129779816,0.06926044076681137,0.07023725658655167,0.10626790672540665,0.06751906871795654,0.04768333584070206,0.0717245414853096,0.05744892358779907,0.06587640941143036,0.012955360114574432,0.07712141424417496,0.01290750503540039,0.0520438477396965,0.06146087124943733,0.06819465756416321,0.06971772760152817,0.05346914380788803,0.07824913412332535,0.07101158797740936,0.053383246064186096,0.07416849583387375,0.10200560837984085,0.07420860230922699,0.07069487869739532,0.05465056747198105,0.08483399450778961,0.021891571581363678,0.04675620421767235,0.05574965104460716,0.06622154265642166,0.052281882613897324,0.09228619933128357
1293.0370851798366,0.03968662768602371,0.06832847744226456,0.06108705699443817,0.04565764591097832,0.0693477988243103,0.07031795382499695,0.10639451444149017,0.0676109567284584,0.04773103818297386,0.07178822159767151,0.057483840733766556,0.06591859459877014,0.012943867594003677,0.07724928855895996,0.012985853478312492,0.05210104212164879,0.06151388958096504,0.06824610382318497,0.06981190294027328,0.05359041318297386,0.07837903499603271,0.07108186930418015,0.05342857167124748,0.07427593320608139,0.10211523622274399,0.07427290827035904,0.07078700512647629,0.05469974875450134,0.084917351603508,0.021971439942717552,0.04683065414428711,0.055797215551137924,0.06627245992422104,0.052322544157505035,0.09235397726297379
1294.0013186512608,0.03975798562169075,0.06840413808822632,0.06110641732811928,0.04573658108711243,0.06941366195678711,0.07037564367055893,0.10649365186691284,0.06768114119768143,0.04776095598936081,0.07183977216482162,0.05752268061041832,0.0659627765417099,0.012926126830279827,0.07735635340213776,0.013036097399890423,0.052154432982206345,0.06155601516366005,0.06828512251377106,0.06989109516143799,0.053699515759944916,0.07851821929216385,0.07115136831998825,0.05345965549349785,0.07437226176261902,0.10221248865127563,0.07431849092245102,0.07085828483104706,0.05473688989877701,0.08497335761785507,0.0220298171043396,0.0469011589884758,0.05582788959145546,0.06630156934261322,0.05235277861356735,0.09240112453699112
1294.965552122685,0.03982716426253319,0.06845521926879883,0.06113002076745033,0.04578683525323868,0.06946007907390594,0.07040862739086151,0.10656353086233139,0.06772966682910919,0.04777440056204796,0.07187626510858536,0.05756208673119545,0.06600769609212875,0.012908078730106354,0.07743450254201889,0.013058388605713844,0.052195947617292404,0.061589088290929794,0.06831219792366028,0.06995294243097305,0.05378173291683197,0.07864784449338913,0.07121395319700241,0.05347420275211334,0.0744510069489479,0.10229003429412842,0.07434549182653427,0.07089821249246597,0.0547584667801857,0.08501122146844864,0.02205832302570343,0.046966876834630966,0.055839311331510544,0.06631900370121002,0.05237569287419319,0.09243369102478027
1295.929785594109,0.039891280233860016,0.06847886741161346,0.0611543245613575,0.045806560665369034,0.06949149072170258,0.07041971385478973,0.10661030560731888,0.06775760650634766,0.04777826741337776,0.07189971208572388,0.05759895592927933,0.0660499557852745,0.012894255109131336,0.07748138904571533,0.013058945536613464,0.052218902856111526,0.06161488592624664,0.06833051145076752,0.06999684125185013,0.053830794990062714,0.07874687016010284,0.07126574218273163,0.053474560379981995,0.07451241463422775,0.10234477370977402,0.07435543090105057,0.07090670615434647,0.05476577579975128,0.08504293859004974,0.022058377042412758,0.047026533633470535,0.05583586543798447,0.0663377046585083,0.05239732563495636,0.09246190637350082
1296.8940190655335,0.0399506650865078,0.0684816837310791,0.06117457151412964,0.04580434784293175,0.0695096030831337,0.07041599601507187,0.10664425790309906,0.06776776164770126,0.04778055101633072,0.07191541790962219,0.057632219046354294,0.06608547270298004,0.0128848347812891,0.0774996280670166,0.01304728351533413,0.05222060903906822,0.06163302809000015,0.06834523379802704,0.07002278417348862,0.053847745060920715,0.07880057394504547,0.07130634784698486,0.05346762761473656,0.07456347346305847,0.10238038003444672,0.0743514895439148,0.0708962082862854,0.05476447567343712,0.08507562428712845,0.022040201351046562,0.04707742854952812,0.05582667142152786,0.06636703014373779,0.0524231381714344,0.09249533712863922
1297.8582525369575,0.04000948369503021,0.06847625225782394,0.06118946895003319,0.045795854181051254,0.06951209157705307,0.07040606439113617,0.10667430609464645,0.06776522845029831,0.04778626561164856,0.07192914932966232,0.0576636828482151,0.06611090153455734,0.012876001186668873,0.0774955153465271,0.01303250715136528,0.05220446735620499,0.06164167821407318,0.06836151331663132,0.07003141939640045,0.05383775383234024,0.07880789041519165,0.07133806496858597,0.053462915122509,0.07461468130350113,0.10240596532821655,0.0743379294872284,0.07088608294725418,0.05476213991641998,0.0851079598069191,0.022018905729055405,0.04711578041315079,0.05582035705447197,0.06640858948230743,0.052454762160778046,0.09253908693790436
1298.8224860083817,0.04007309675216675,0.06847375631332397,0.061203353106975555,0.04579729214310646,0.06949561834335327,0.07039590924978256,0.10670346021652222,0.06775594502687454,0.04779578000307083,0.07194458693265915,0.057696808129549026,0.06612436473369598,0.012863020412623882,0.07747694849967957,0.013019667938351631,0.05218000337481499,0.0616399347782135,0.06838218867778778,0.07002495974302292,0.05380787327885628,0.07878289371728897,0.0713638961315155,0.05346912890672684,0.07467511296272278,0.10243120044469833,0.07431906461715698,0.07089155912399292,0.05476485192775726,0.08513205498456955,0.022008920088410378,0.047138363122940063,0.05581982061266899,0.06645646691322327,0.05248875543475151,0.09259264171123505
1299.786719479806,0.040143609046936035,0.06847719848155975,0.061223775148391724,0.045818839222192764,0.06946025043725967,0.07038624584674835,0.10672704130411148,0.06774353981018066,0.04780605435371399,0.07196152210235596,0.05773364007472992,0.06612604856491089,0.012843194417655468,0.07745081186294556,0.013007478788495064,0.052159812301397324,0.06162971258163452,0.06840620189905167,0.07000744342803955,0.053766679018735886,0.0787481814622879,0.07138609886169434,0.05349070951342583,0.07474847137928009,0.10246096551418304,0.07429830729961395,0.07091417163610458,0.05477454140782356,0.08513889461755753,0.022018736228346825,0.04714410752058029,0.055820658802986145,0.06650109589099884,0.05251794680953026,0.09265091270208359
1300.7509529512301,0.04021685570478439,0.06847928464412689,0.06125578656792641,0.04586019366979599,0.06941108405590057,0.07037268579006195,0.10673395544290543,0.06772657483816147,0.04781300574541092,0.07197517901659012,0.057771485298871994,0.06611847132444382,0.012815939262509346,0.07742010802030563,0.012988117523491383,0.052154410630464554,0.061615146696567535,0.06842806190252304,0.06998327374458313,0.05372435599565506,0.07872390002012253,0.07140602171421051,0.053525879979133606,0.07483118027448654,0.10249258577823639,0.07427724450826645,0.07093966752290726,0.0547882504761219,0.08512263745069504,0.022047683596611023,0.04713451862335205,0.0558142252266407,0.06653368473052979,0.05253414437174797,0.09270622581243515
1301.7151864226544,0.04028511792421341,0.06846815347671509,0.061297282576560974,0.04591105133295059,0.06935667991638184,0.07034947723150253,0.10671193152666092,0.0677008181810379,0.04781391844153404,0.07197820395231247,0.057802315801382065,0.06610631197690964,0.012781818397343159,0.07738389819860458,0.012951082549989223,0.05216788128018379,0.0616011805832386,0.06843997538089752,0.0699566900730133,0.05369139090180397,0.07871930301189423,0.07142463326454163,0.05356742814183235,0.07491448521614075,0.10251961648464203,0.07425660640001297,0.07094771414995193,0.05480097979307175,0.08508414030075073,0.02208787016570568,0.04711424559354782,0.05579433962702751,0.06655039638280869,0.05253280699253082,0.09275194257497787
1302.6794198940784,0.040340568870306015,0.06843477487564087,0.06133819371461868,0.045953575521707535,0.06930308043956757,0.07031108438968658,0.10665123909711838,0.06766137480735779,0.04780803993344307,0.07196273654699326,0.05781526491045952,0.06609444320201874,0.012738474644720554,0.07733689993619919,0.012885866686701775,0.052196308970451355,0.06159116327762604,0.06843273341655731,0.06992830336093903,0.053675197064876556,0.07872971147298813,0.0714423730969429,0.053605493158102036,0.07498668879270554,0.10253424197435379,0.07423301786184311,0.07092199474573135,0.054807133972644806,0.08502671867609024,0.022126419469714165,0.04708816856145859,0.05576097592711449,0.06655026227235794,0.05251358449459076,0.09278363734483719
1303.6436533655028,0.04038083553314209,0.06838008761405945,0.06136532127857208,0.04596942290663719,0.06925090402364731,0.0702543780207634,0.10654979199171066,0.06760751456022263,0.04779679328203201,0.0719248354434967,0.05780215188860893,0.06608597189188004,0.012681161984801292,0.07727334648370743,0.012786690145730972,0.0522308312356472,0.06158674508333206,0.06839899718761444,0.06989525258541107,0.053676631301641464,0.07874217629432678,0.07145824283361435,0.05363166332244873,0.07503803819417953,0.10253197699785233,0.07419905811548233,0.07086040824651718,0.0548030249774456,0.0849539116024971,0.02215106226503849,0.04706041142344475,0.05572064593434334,0.06653368473052979,0.05248112604022026,0.09280149638652802
1304.6078868369268,0.040411464869976044,0.06831635534763336,0.06136953458189964,0.04594804346561432,0.06919708847999573,0.07018022984266281,0.10641663521528244,0.06754498928785324,0.047783877700567245,0.07186860591173172,0.057762511074543,0.06608131527900696,0.012606874108314514,0.0771920308470726,0.012656182050704956,0.05226319283246994,0.06158880144357681,0.06833725422620773,0.06985364109277725,0.05368860438466072,0.07874494791030884,0.07146918028593063,0.05364254117012024,0.07506561279296875,0.10251432657241821,0.07414638251066208,0.07077743858098984,0.054788704961538315,0.08486933261156082,0.022155262529850006,0.047034069895744324,0.05568261817097664,0.06650231033563614,0.0524444580078125,0.09281139820814133
1305.572120308351,0.04044197499752045,0.06826045364141464,0.06135048344731331,0.045891597867012024,0.06913866847753525,0.07009308785200119,0.10627079010009766,0.06748221069574356,0.04777459055185318,0.07180612534284592,0.05770453065633774,0.06607921421527863,0.012517636641860008,0.07709810882806778,0.01250495295971632,0.05228989198803902,0.06159709021449089,0.06825345754623413,0.06980039179325104,0.053698502480983734,0.07873406261205673,0.07147097587585449,0.053640834987163544,0.07507538050413132,0.10248682647943497,0.07406971603631973,0.07069568336009979,0.054767169058322906,0.08477646857500076,0.02213943377137184,0.047010015696287155,0.05565289035439491,0.06645923852920532,0.0524132065474987,0.0928221195936203
1306.5363537797753,0.040479544550180435,0.06822449713945389,0.06131602078676224,0.04581444710493088,0.06907672435045242,0.0700000673532486,0.10613587498664856,0.06742441654205322,0.04777420312166214,0.07175304740667343,0.05764152482151985,0.06607905775308609,0.01242144126445055,0.0770014226436615,0.012348616495728493,0.05231262370944023,0.06160914897918701,0.06816007196903229,0.06973545998334885,0.0536932609975338,0.07871405780315399,0.07146099954843521,0.05363377183675766,0.07508046180009842,0.10245665907859802,0.07397179305553436,0.0706343725323677,0.05474328622221947,0.0846797302365303,0.022109882906079292,0.04698660597205162,0.05563092976808548,0.06641031056642532,0.05239355191588402,0.0928405374288559
1307.5005872511995,0.040524110198020935,0.06820943206548691,0.061276860535144806,0.045736443251371384,0.06901676207780838,0.06990868598222733,0.10603145509958267,0.06736958026885986,0.047785189002752304,0.07172121107578278,0.05758621543645859,0.06608229130506516,0.01232907548546791,0.07691123336553574,0.01220290269702673,0.052335210144519806,0.061619311571121216,0.06807190179824829,0.06966286152601242,0.053664714097976685,0.07869301736354828,0.07144087553024292,0.05362970754504204,0.07509546726942062,0.1024305447936058,0.07386481761932373,0.07060091197490692,0.054722368717193604,0.08458485454320908,0.022076036781072617,0.04696033522486687,0.05561108887195587,0.06636405736207962,0.05238516628742218,0.09286712110042572
1308.4648207226237,0.04056812822818756,0.06820596754550934,0.06124075874686241,0.045673616230487823,0.06896550953388214,0.06982408463954926,0.10596521198749542,0.06731007993221283,0.04780498519539833,0.07171257585287094,0.05754654109477997,0.0660911425948143,0.012248924002051353,0.07683097571134567,0.012078989297151566,0.05235963687300682,0.06162013113498688,0.06800048053264618,0.06958991289138794,0.053612470626831055,0.07867629081010818,0.07141689956188202,0.05363449826836586,0.07512935996055603,0.10241381824016571,0.07376653701066971,0.0705900639295578,0.054708708077669144,0.08449801802635193,0.022047296166419983,0.04692769795656204,0.05558737739920616,0.06632929295301437,0.05238131806254387,0.0928952619433403
1309.4290541940477,0.040600430220365524,0.06820143759250641,0.0612102746963501,0.04563175514340401,0.0689266249537468,0.0697471871972084,0.10593026131391525,0.06723902374505997,0.04782627150416374,0.07171834260225296,0.057525210082530975,0.06610558182001114,0.012183351442217827,0.07675652951002121,0.011980871669948101,0.05238441005349159,0.0616060271859169,0.06795023381710052,0.0695246011018753,0.05354350805282593,0.07866355776786804,0.07139706611633301,0.0536496527493,0.07518114894628525,0.1024097129702568,0.07369206100702286,0.07058903574943542,0.054704297333955765,0.08442368358373642,0.022030236199498177,0.04688725993037224,0.05555780604481697,0.06631118804216385,0.05237234756350517,0.09291581809520721
1310.3932876654721,0.04061167314648628,0.06818805634975433,0.061185259371995926,0.04560675099492073,0.06889853626489639,0.06967579573392868,0.10590999573469162,0.06715749949216843,0.047840509563684464,0.07172394543886185,0.05752197653055191,0.06612139940261841,0.01212924811989069,0.07668013125658035,0.011905808933079243,0.052406422793865204,0.061577390879392624,0.06791892647743225,0.06947235018014908,0.053469467908144,0.0786510482430458,0.07138677686452866,0.05367265269160271,0.07524147629737854,0.10241909325122833,0.07364711910486221,0.07058501243591309,0.054708462208509445,0.08436352759599686,0.02202688343822956,0.046841029077768326,0.0555252730846405,0.06630869209766388,0.052351415157318115,0.09292460978031158
1311.3575211368961,0.040597617626190186,0.06816651672124863,0.061166610568761826,0.04558999091386795,0.06887534260749817,0.06960753351449966,0.10588680952787399,0.06707654893398285,0.047842711210250854,0.0717165544629097,0.057535525411367416,0.06613148003816605,0.012081120163202286,0.07659703493118286,0.011846547946333885,0.05242415890097618,0.06154155731201172,0.06790084391832352,0.06943310052156448,0.053403034806251526,0.07863616198301315,0.07138588279485703,0.05369879677891731,0.07529903203248978,0.10243993252515793,0.07362588495016098,0.07057002186775208,0.054718125611543655,0.08431592583656311,0.022033803164958954,0.046793412417173386,0.05549423396587372,0.06631439179182053,0.05231848731637001,0.0929272398352623
1312.3217546083204,0.04055933654308319,0.06814341992139816,0.06115705892443657,0.04557397961616516,0.06884939968585968,0.06954220682382584,0.10585032403469086,0.06701162457466125,0.04783419892191887,0.07169042527675629,0.05756291002035141,0.06612998247146606,0.012034035287797451,0.07651025801897049,0.011794082820415497,0.052439454942941666,0.06150918826460838,0.06789006292819977,0.06940028816461563,0.05335407331585884,0.07862045615911484,0.07138923555612564,0.05372339487075806,0.07534752041101456,0.10246752202510834,0.0736146867275238,0.07054232060909271,0.05472880229353905,0.08427631855010986,0.02204272523522377,0.046748340129852295,0.055465955287218094,0.06631708890199661,0.052280016243457794,0.09293726086616516
1313.2859880797446,0.04050101712346077,0.06812456995248795,0.061157334595918655,0.04555368795990944,0.06881386041641235,0.06948091834783554,0.10579943656921387,0.0669722929596901,0.04782060533761978,0.07164706289768219,0.057597510516643524,0.06611603498458862,0.011984264478087425,0.07642936706542969,0.011739814653992653,0.05245602875947952,0.061487555503845215,0.0678810179233551,0.0693630799651146,0.05332605913281441,0.07860812544822693,0.07139025628566742,0.053743500262498856,0.07538821548223495,0.10249556601047516,0.07359891384840012,0.07050496339797974,0.05473550781607628,0.08423838019371033,0.02204311080276966,0.046705760061740875,0.0554359033703804,0.06630595028400421,0.05224379897117615,0.09296755492687225
1314.2502215511686,0.040427226573228836,0.06810945272445679,0.06116105243563652,0.04552317038178444,0.06876391917467117,0.0694221556186676,0.10573796927928925,0.06695415079593658,0.047806285321712494,0.07159068435430527,0.057628147304058075,0.06609376519918442,0.011928020045161247,0.07636307924985886,0.011676489375531673,0.05247578024864197,0.061475180089473724,0.06786644458770752,0.06931108236312866,0.05331401526927948,0.07860106229782104,0.07138470560312271,0.053758688271045685,0.07542577385902405,0.10251767933368683,0.07356865704059601,0.07046321779489517,0.05473335459828377,0.08419526368379593,0.022025862708687782,0.04666022211313248,0.05539573356509209,0.06627402454614639,0.052212245762348175,0.09302036464214325
1315.214455022593,0.04034095257520676,0.06809058040380478,0.061153534799814224,0.045471712946891785,0.06869710236787796,0.06935835629701614,0.10566771030426025,0.06693905591964722,0.04778964817523956,0.07152305543422699,0.05764140188694,0.06606809049844742,0.011860589496791363,0.0763106569647789,0.011598077602684498,0.05249599739909172,0.061461687088012695,0.067835733294487,0.06923896074295044,0.05330555513501167,0.07859468460083008,0.07137153297662735,0.05377083644270897,0.07546083629131317,0.10252807289361954,0.07352010160684586,0.07042144984006882,0.05471764877438545,0.08414074033498764,0.02198614552617073,0.04660237953066826,0.05533848702907562,0.06621953099966049,0.05217928811907768,0.09308342635631561
1316.178688494017,0.04024298116564751,0.06805772334337234,0.06111757084727287,0.04538477957248688,0.06861341744661331,0.06927712261676788,0.10558518767356873,0.06690408289432526,0.047763925045728683,0.0714418962597847,0.057626187801361084,0.06604024022817612,0.011777803301811218,0.07625850290060043,0.011499560438096523,0.0525100976228714,0.06143339350819588,0.06777672469615936,0.0691484585404396,0.05328552797436714,0.07857828587293625,0.07135069370269775,0.05378305912017822,0.0754852294921875,0.10252149403095245,0.07345304638147354,0.07038015872240067,0.0546845905482769,0.08407004922628403,0.021923668682575226,0.046522852033376694,0.05526339262723923,0.06614455580711365,0.052133508026599884,0.09313538670539856
1317.1429219654415,0.04013197869062424,0.06800362467765808,0.06104336306452751,0.04525120183825493,0.0685155838727951,0.06916758418083191,0.10548482835292816,0.06683340668678284,0.04772350564599037,0.07134392857551575,0.05757799744606018,0.06600679457187653,0.011679328046739101,0.07618498057126999,0.01137763075530529,0.052511993795633316,0.06138104200363159,0.0676814392209053,0.06904672831296921,0.0532427541911602,0.0785406082868576,0.07132028788328171,0.05379791185259819,0.07548429816961288,0.10249316692352295,0.07336775958538055,0.07033400982618332,0.054632995277643204,0.0839805006980896,0.021840736269950867,0.046416282653808594,0.05517691373825073,0.0660524070262909,0.05206583812832832,0.09315719455480576
1318.1071554368655,0.04000480845570564,0.06792739033699036,0.06093650683760643,0.045072343200445175,0.0684085413813591,0.06902797520160675,0.10536554455757141,0.06672602146863937,0.047671299427747726,0.07122961431741714,0.05750046297907829,0.06596343964338303,0.011570967733860016,0.07607123255729675,0.011232353746891022,0.05250106751918793,0.061305202543735504,0.06755240261554718,0.06894221156835556,0.05317608639597893,0.07847697287797928,0.07127661257982254,0.053815387189388275,0.07544519007205963,0.10244014859199524,0.07326391339302063,0.07027225196361542,0.05456645414233208,0.08387172222137451,0.021740082651376724,0.04628361016511917,0.05508904159069061,0.06594528257846832,0.05197643116116524,0.09314227849245071
1319.0713889082897,0.0398574136197567,0.06783398985862732,0.06081758067011833,0.044865939766168594,0.0682973638176918,0.06886826455593109,0.10523445904254913,0.06659504771232605,0.047620803117752075,0.07110537588596344,0.057403527200222015,0.06591016054153442,0.011463125236332417,0.07591181248426437,0.011068392544984818,0.05248432978987694,0.061216242611408234,0.06740421801805496,0.06884022802114487,0.05309619754552841,0.07839331030845642,0.07121776789426804,0.05383174121379852,0.07536550611257553,0.10236366093158722,0.0731416568160057,0.0701829120516777,0.054493796080350876,0.08374571800231934,0.021624241024255753,0.04613141342997551,0.05500713735818863,0.06582356244325638,0.051875509321689606,0.093099445104599
1320.035622379714,0.03968644514679909,0.06773047894239426,0.06071207672357559,0.044659148901700974,0.06818445026874542,0.06870444864034653,0.10510346293449402,0.06645862758159637,0.047589633613824844,0.07098091393709183,0.05729933828115463,0.06585316359996796,0.01136509608477354,0.07571795582771301,0.010893736034631729,0.05247301235795021,0.06112857535481453,0.06725706905126572,0.06874056905508041,0.053020838648080826,0.07830341905355453,0.07114814221858978,0.05384061858057976,0.07525568455457687,0.10227075964212418,0.07300315052270889,0.07005944103002548,0.054426029324531555,0.08360596746206284,0.021496737375855446,0.04596852511167526,0.054931189864873886,0.06568723171949387,0.0517767108976841,0.09304621815681458
1320.999855851138,0.03949133679270744,0.06762183457612991,0.060636814683675766,0.044474001973867416,0.06806808710098267,0.06854787468910217,0.10498061776161194,0.06632853299379349,0.04758844152092934,0.07086356729269028,0.05719839408993721,0.06580116599798203,0.011278573423624039,0.07551050186157227,0.010715585201978683,0.05247537046670914,0.06105256453156471,0.06712526828050613,0.06863828748464584,0.05296555161476135,0.07822082936763763,0.071078822016716,0.05383654311299324,0.07513300329446793,0.10217249393463135,0.07285230606794357,0.06990548968315125,0.05437061935663223,0.08345568180084229,0.021363118663430214,0.04580142721533775,0.05485398322343826,0.06553829461336136,0.05168736353516579,0.09299762547016144
1321.9640893225624,0.03927575796842575,0.06750912964344025,0.060592420399188995,0.04431571066379547,0.06794416159391403,0.06839834153652191,0.10486351698637009,0.06620386242866516,0.047613661736249924,0.07075423747301102,0.0571078360080719,0.06575927883386612,0.011195392347872257,0.07530777156352997,0.010536102578043938,0.05249056592583656,0.06098959967494011,0.06700927764177322,0.0685269683599472,0.05293556675314903,0.07815128564834595,0.0710226371884346,0.053818900138139725,0.07501190900802612,0.10207946598529816,0.07269307971000671,0.06973408907651901,0.05432713404297829,0.08329637348651886,0.021230127662420273,0.04563142731785774,0.054765984416007996,0.0653822273015976,0.05160325765609741,0.0929587110877037
1322.9283227939864,0.03904810920357704,0.06739093363285065,0.06056620553135872,0.044172387570142746,0.06781013309955597,0.06824646890163422,0.10474090278148651,0.06607384979724884,0.04764927178621292,0.07064834982156754,0.05703192949295044,0.0657256469130516,0.011101660318672657,0.07511793076992035,0.010351840406656265,0.05250835418701172,0.0609331950545311,0.06689734756946564,0.06840264797210693,0.05292403697967529,0.07809121161699295,0.07098691910505295,0.05379360914230347,0.07489868998527527,0.10199771821498871,0.07252852618694305,0.06956213712692261,0.05428783968091011,0.08312840759754181,0.02110331319272518,0.04545566439628601,0.05466166511178017,0.0652277022600174,0.05151235684752464,0.09292580932378769
